"cliente_id","nome","cpf","contato","email","data_inicio","cidade"
"921","Rafael Alves","899.946.825-72","(81) 95354-2703","cliente921@email.com","15 de abril de 2026","recife"
"1061","Simone Cunha","844.594.905-18","(81) 91613-5350","cliente1061@email.com","2022-06-16","RECIFE"
"877","Vitor Macedo","917.157.557-82","(81) 99810-2301","cliente877@email.com","11/11/25","RECIFE"
"1272","Luciana Melo","338.137.929-21","(81) 95158-7174","cliente1272@email.com","22 de janeiro de 2026","RECIFE"
"1177","Roberto Dias","490.845.734-52","(81) 96904-7392","cliente1177@email.com","13/02/2025","RECIFE"
"17","Bruno Araújo","698.588.614-77","(81) 91936-1821","","06/10/2021","Olinda"
"923","Cristina Azevedo","321.680.285-13","(81) 98074-1420","","9 de setembro de 2023","Recife"
"912","Thiago Gomes","563.546.666-20","(81) 96695-6030","cliente912@email.com","2025-08-29","Olinda"
"633","Marcos Carvalho","707.544.252-90","(81) 99444-6545","cliente633@email.com","12/07/2024","Olinda"
"981","Diego Nunes","989.575.563-29","(81) 97606-8596","cliente981@email.com","4 de agosto de 2021","Petrolina"
"1287","Denise Nogueira","624.701.176-67","(81) 98823-6476","cliente1287@email.com","06/08/20","RECIFE"
"543","larissa ribeiro","592.686.417-82","(81) 91732-7841","cliente543@email.com","26 de janeiro de 2025","Petrolina"
"316","Juliana Ferreira","676.595.888-41","(81) 98254-7178","cliente316@email.com","23 de outubro de 2023","RECIFE"
"92","Fernanda Costa","643.622.298-54","(81) 99363-2868","cliente92@email.com","2023-12-09","Olinda"
"1346","Carlos Souza","125.476.433-93","(81) 99798-2030","cliente1346@email.com","27/10/2025","Recife"
"1098","Bruno Araújo","828.141.336-41","(81) 95076-3170","cliente1098@email.com","9 de julho de 2020","Olinda"
"952","Daniel Batista","305.230.630-14","(81) 92417-9158","cliente952@email.com","04/04/2025","Olinda"
"1497","Daniel Batista","162.575.716-32","(81) 92874-1519","","16 de junho de 2022","Petrolina"
"142","Marcos Carvalho","445.909.402-82","","cliente142@email.com","2 de março de 2022","Petrolina"
"179","Patricia Moura","168.407.145-24","(81) 98412-6225","cliente179@email.com","02/04/2020","RECIFE"
"200","Ana Lima","112.469.424-26","(81) 92163-9655","cliente200@email.com","3 de maio de 2024","Caruaru"
"544","Paulo Rezende","987.845.433-21","(81) 98357-3440","cliente544@email.com","4 de agosto de 2024","Caruaru"
"314","Fernanda Costa","854.820.170-21","(81) 99482-1251","cliente314@email.com","01/03/26","Caruaru"
"71","Lucas Pereira","643.613.379-31","(81) 99837-6994","cliente71@email.com","18 de novembro de 2022","Caruaru"
"1437","Patricia Moura","465.890.244-48","(81) 96998-4519","cliente1437@email.com","30/11/24","Recife"
"1464","Priscila Andrade","875.492.959-44","(81) 92963-2731","cliente1464@email.com","2020-05-23","recife"
"1089","Rafael Alves","739.930.133-91","(81) 96582-2962","cliente1089@email.com","22 de julho de 2023","Caruaru"
"325","patricia moura","587.959.744-22","(81) 94530-5166","cliente325@email.com","16/01/25","Caruaru"
"1413","André Borges","665.412.895-23","(81) 95060-8111","cliente1413@email.com","2020-01-04","Olinda"
"1148","Daniel Batista","634.402.248-78","(81) 98474-2468","cliente1148@email.com","2024-02-08","Olinda"
"1306","Claudia Silveira","806.692.221-10","","cliente1306@email.com","10/02/2023","Olinda"
"418","Roberto Dias","812.288.359-47","(81) 94027-2816","cliente418@email.com","27/03/2025","RECIFE"
"1340","Leandro Pinto","239.345.476-85","(81) 98425-5524","cliente1340@email.com","1 de maio de 2021","Recife"
"644","Daniel Batista","453.925.859-96","(81) 97382-3960","cliente644@email.com","17 de dezembro de 2025","Petrolina"
"372","Pedro Santos","537.514.894-15","(81) 98496-5043","cliente372@email.com","7 de abril de 2024","recife"
"115","CLAUDIA SILVEIRA","897.760.475-56","","cliente115@email.com","17/04/2024","recife"
"1090","Carlos Souza","256.387.448-62","(81) 95231-7219","cliente1090@email.com","31/10/20","Recife"
"1248","Pedro Santos","816.364.708-78","(81) 99450-3077","cliente1248@email.com","16/02/2026","Petrolina"
"389","Maria Oliveira","985.901.869-49","(81) 94070-2914","cliente389@email.com","12/07/23","Petrolina"
"832","Henrique Nascimento","440.957.788-50","(81) 94181-1273","cliente832@email.com","24/11/21","recife"
"1275","Juliana Ferreira","116.164.808-76","(81) 93879-1034","cliente1275@email.com","29 de abril de 2024","Recife"
"1394","Eduardo Ramos","866.360.355-38","(81) 99064-7353","cliente1394@email.com","2026-04-02","Recife"
"1105","PRISCILA ANDRADE","101.592.298-33","(81) 97876-6591","cliente1105@email.com","20 de março de 2021","Caruaru"
"420","Felipe Barbosa","760.603.211-28","(81) 97432-3923","cliente420@email.com","2026-01-23","recife"
"352","Eduardo Ramos","563.558.506-10","(81) 95162-6898","cliente352@email.com","21/05/2020","recife"
"1123","Priscila Andrade","488.580.141-74","(81) 91695-6146","cliente1123@email.com","15/11/2024","recife"
"1220","Felipe Barbosa","668.160.887-25","(81) 92811-1722","cliente1220@email.com","2025-10-07","Recife"
"1417","Juliana Ferreira","654.809.406-54","(81) 99736-5046","cliente1417@email.com","30/07/2025","RECIFE"
"524","Juliana Ferreira","394.843.296-70","não informado","cliente524@email.com","2023-11-09","recife"
"1232","Renata Freitas","926.115.168-43","(81) 92866-8308","cliente1232@email.com","2021-11-07","Recife"
"1410","JOÃO SILVA","663.826.101-55","(81) 99674-4849","cliente1410@email.com","15 de março de 2026","recife"
"484","Mariana Fonseca","586.537.314-54","(81) 92102-9700","cliente484@email.com","10/11/20","recife"
"782","Natalia Mendes","682.776.428-43","(81) 93036-6028","cliente782@email.com","02/01/2022","Petrolina"
"145","Mariana Fonseca","818.662.582-78","(81) 97121-7813","cliente145@email.com","13/06/2022","recife"
"809","sonia tavares","505.980.835-39","(81) 93572-9776","cliente809@email.com","03/04/23","Caruaru"
"1336","felipe barbosa","611.515.128-57","(81) 96993-9667","cliente1336@email.com","29 de dezembro de 2022","RECIFE"
"774","Eduardo Ramos","772.178.178-42","(81) 98843-3005","cliente774@email.com","04/02/26","Olinda"
"1140","Maria Oliveira","251.175.345-67","(81) 94532-9287","cliente1140@email.com","31 de janeiro de 2023","Recife"
"933","Natalia Mendes","673.559.672-93","(81) 93807-1362","cliente933@email.com","23 de agosto de 2020","RECIFE"
"344","Henrique Nascimento","381.988.951-86","(81) 96303-8674","cliente344@email.com","2026-03-21","Petrolina"
"1486","Ana Lima","564.345.707-24","(81) 95779-7607","","20/01/2020","Recife"
"1350","Claudia Silveira","816.730.294-76","(81) 98253-4716","","14/12/21","Petrolina"
"539","Rafael Alves","319.556.179-57","(81) 93130-8802","cliente539@email.com","25 de novembro de 2025","Caruaru"
"385","Maria Oliveira","146.441.458-81","(81) 97793-7783","","2022-05-19","RECIFE"
"1484","Eduardo Ramos","261.220.329-83","(81) 91640-9260","cliente1484@email.com","01/12/25","Petrolina"
"836","Claudia Silveira","822.393.282-45","(81) 91873-7214","cliente836@email.com","29 de julho de 2021","Olinda"
"602","Maria Oliveira","240.483.610-47","(81) 92300-1981","cliente602@email.com","2022-04-07","RECIFE"
"1209","Daniel Batista","507.149.748-29","(81) 92886-3378","cliente1209@email.com","2021-09-13","Recife"
"735","Juliana Ferreira","777.643.563-55","","cliente735@email.com","23/12/2022","Caruaru"
"47","Simone Cunha","222.860.648-98","(81) 94155-6169","cliente47@email.com","28 de janeiro de 2022","Caruaru"
"271","Juliana Ferreira","147.748.957-96","(81) 92765-7790","cliente271@email.com","19 de maio de 2021","Petrolina"
"769","Lucas Pereira","605.174.924-82","(81) 92021-4860","cliente769@email.com","24/05/2020","Petrolina"
"550","Juliana Ferreira","620.870.616-59","(81) 94874-9076","cliente550@email.com","16/04/21","Petrolina"
"732","Fernanda Costa","606.161.317-11","(81) 92278-2231","cliente732@email.com","4 de junho de 2022","Olinda"
"725","Jorge Brito","605.610.147-45","","cliente725@email.com","21 de setembro de 2024","Olinda"
"562","Fernanda Costa","301.268.437-49","(81) 92219-5095","cliente562@email.com","14/09/2020","Recife"
"114","Renata Freitas","752.515.472-75","","cliente114@email.com","2021-10-17","recife"
"304","Gustavo Lopes","841.802.450-68","(81) 95333-3747","cliente304@email.com","8 de outubro de 2020","Olinda"
"1066","Isabela Cardoso","479.221.415-40","","cliente1066@email.com","15 de junho de 2025","Petrolina"
"710","Fábio Vieira","483.900.329-74","(81) 97484-1124","cliente710@email.com","07/03/23","Caruaru"
"590","Leandro Pinto","380.743.650-47","(81) 94927-3587","cliente590@email.com","2020-09-30","Petrolina"
"1167","Camila Martins","604.904.819-85","(81) 98366-1375","cliente1167@email.com","8 de fevereiro de 2026","Petrolina"
"1224","camila martins","557.536.820-64","(81) 99652-6821","cliente1224@email.com","2022-11-05","Recife"
"1298","Patricia Moura","241.653.148-52","(81) 95881-7650","","30 de setembro de 2023","Caruaru"
"91","roberto dias","190.547.964-23","(81) 98538-6928","cliente91@email.com","23 de setembro de 2022","recife"
"318","Rodrigo Cavalcanti","282.587.421-55","","cliente318@email.com","14/06/22","Olinda"
"744","Leandro Pinto","279.371.795-54","(81) 98360-9632","cliente744@email.com","18 de setembro de 2023","Caruaru"
"548","Maria Oliveira","247.287.361-21","(81) 93755-5675","cliente548@email.com","23 de setembro de 2021","RECIFE"
"1429","Juliana Ferreira","377.402.410-42","não informado","cliente1429@email.com","22/06/2021","Petrolina"
"428","MATEUS QUEIROZ","725.274.955-85","(81) 92594-8474","cliente428@email.com","18/09/2020","Recife"
"1433","Thiago Gomes","204.270.818-86","(81) 96696-4574","","2020-08-18","Petrolina"
"1033","Vanessa Correia","377.995.395-86","(81) 95122-5394","cliente1033@email.com","04/10/25","Olinda"
"44","André Borges","385.561.349-69","(81) 95022-2419","cliente44@email.com","1 de abril de 2024","Caruaru"
"841","Mariana Fonseca","715.445.594-96","(81) 95138-7114","cliente841@email.com","2024-07-01","recife"
"1101","Ana Lima","396.308.523-24","(81) 98516-9589","cliente1101@email.com","22/03/23","Olinda"
"1390","Gabriela Teixeira","447.617.993-18","(81) 98686-3430","cliente1390@email.com","06/01/2022","recife"
"119","Denise Nogueira","342.909.605-13","(81) 94292-3275","cliente119@email.com","18/01/24","Petrolina"
"368","Patricia Moura","425.169.670-78","(81) 93378-3589","cliente368@email.com","2021-04-29","RECIFE"
"1181","Thiago Gomes","673.827.500-57","(81) 99265-2740","","7 de fevereiro de 2024","recife"
"1240","Paulo Rezende","399.755.146-87","(81) 97523-3977","cliente1240@email.com","23/09/24","recife"
"1053","Tatiana Cruz","175.714.476-48","não informado","cliente1053@email.com","18 de abril de 2021","Petrolina"
"1","Roberto Dias","704.532.132-13","(81) 99935-2424","cliente1@email.com","18/01/2021","recife"
"785","Simone Cunha","835.145.714-40","(81) 96789-9854","cliente785@email.com","3 de dezembro de 2023","Recife"
"669","Juliana Ferreira","185.822.662-43","(81) 97047-6317","cliente669@email.com","01/07/21","Caruaru"
"95","Pedro Santos","929.685.767-34","(81) 91672-8368","cliente95@email.com","2023-08-09","Recife"
"100","Bruno Araújo","138.777.444-89","(81) 99843-9626","cliente100@email.com","2021-06-20","Olinda"
"221","Diego Nunes","935.910.854-17","(81) 95366-9743","cliente221@email.com","17 de junho de 2022","Caruaru"
"525","Claudia Silveira","526.953.789-93","(81) 95806-7395","cliente525@email.com","2024-01-15","recife"
"1197","Roberto Dias","245.733.192-75","não informado","cliente1197@email.com","2025-01-31","RECIFE"
"576","Eduardo Ramos","312.324.307-67","(81) 97569-1599","cliente576@email.com","18/08/22","Petrolina"
"1384","Isabela Cardoso","122.324.302-42","","cliente1384@email.com","30/07/2024","RECIFE"
"533","ANA LIMA","402.529.511-97","(81) 91947-9516","cliente533@email.com","17/03/26","Caruaru"
"1436","Denise Nogueira","168.156.444-16","(81) 92376-8350","cliente1436@email.com","07/12/2025","Caruaru"
"974","Pedro Santos","113.854.926-53","não informado","cliente974@email.com","15 de outubro de 2020","RECIFE"
"210","JOÃO SILVA","101.877.773-58","(81) 91157-6488","cliente210@email.com","2023-06-13","Petrolina"
"683","Larissa Ribeiro","812.534.480-16","(81) 97184-1431","cliente683@email.com","10/03/2021","Petrolina"
"1171","Daniel Batista","704.647.891-97","","cliente1171@email.com","04/01/23","recife"
"1115","Thiago Gomes","563.261.948-86","(81) 99697-6407","cliente1115@email.com","2025-12-22","Petrolina"
"645","LUCIANA MELO","487.681.853-44","(81) 93070-3337","cliente645@email.com","04/08/20","RECIFE"
"537","felipe barbosa","564.447.341-84","(81) 95881-1085","cliente537@email.com","2025-12-24","Caruaru"
"1112","Natalia Mendes","283.300.947-36","","cliente1112@email.com","20 de março de 2022","Recife"
"1269","Fábio Vieira","360.786.468-43","(81) 95568-5163","cliente1269@email.com","2022-12-08","recife"
"1129","Marcos Carvalho","529.874.834-26","(81) 91339-4976","cliente1129@email.com","17 de fevereiro de 2024","Olinda"
"360","Cristina Azevedo","551.145.937-39","(81) 98245-3389","cliente360@email.com","2022-03-28","RECIFE"
"311","Larissa Ribeiro","498.751.105-21","(81) 91852-3633","cliente311@email.com","18 de agosto de 2021","Recife"
"1400","Eduardo Ramos","875.780.817-84","(81) 96205-6174","cliente1400@email.com","2024-07-05","Petrolina"
"800","Renata Freitas","542.605.369-21","(81) 92965-8281","cliente800@email.com","14/07/2021","Caruaru"
"63","Vitor Macedo","839.247.519-93","(81) 98486-1251","","24/09/21","Caruaru"
"1244","Daniel Batista","953.164.191-48","","cliente1244@email.com","29/10/2020","recife"
"294","Claudia Silveira","761.721.183-45","(81) 92783-3879","cliente294@email.com","2021-07-27","Caruaru"
"749","Eduardo Ramos","412.187.404-82","(81) 94268-5932","cliente749@email.com","3 de março de 2025","Petrolina"
"148","Maria Oliveira","452.817.165-79","não informado","cliente148@email.com","03/09/2020","Petrolina"
"45","Camila Martins","629.295.187-40","(81) 95526-1166","cliente45@email.com","2024-07-22","RECIFE"
"522","Vanessa Correia","854.692.710-80","(81) 97810-9121","","6 de abril de 2023","Petrolina"
"641","Renata Freitas","677.773.763-75","(81) 94156-7097","cliente641@email.com","2021-11-02","Caruaru"
"84","Juliana Ferreira","714.419.460-23","(81) 91842-5712","cliente84@email.com","9 de setembro de 2025","Olinda"
"597","Bruno Araújo","145.525.624-23","(81) 93750-3736","cliente597@email.com","2023-09-01","recife"
"818","Simone Cunha","875.113.265-76","(81) 97155-3085","cliente818@email.com","12 de maio de 2021","Recife"
"1292","Juliana Ferreira","422.290.537-20","(81) 92789-2411","cliente1292@email.com","2020-06-27","Petrolina"
"687","Tatiana Cruz","942.863.672-87","(81) 97427-4009","cliente687@email.com","12 de novembro de 2020","Petrolina"
"331","Rodrigo Cavalcanti","465.981.433-70","não informado","cliente331@email.com","28/03/25","recife"
"1365","sonia tavares","338.227.248-15","(81) 96486-3976","cliente1365@email.com","11/10/2021","Caruaru"
"951","Alexandre Paiva","649.435.271-42","(81) 92089-4004","cliente951@email.com","19/06/24","Caruaru"
"390","Fernanda Costa","214.483.903-14","(81) 95953-3867","cliente390@email.com","7 de abril de 2022","recife"
"655","isabela cardoso","531.600.663-73","(81) 95354-2946","cliente655@email.com","5 de junho de 2021","recife"
"643","Thiago Gomes","639.845.996-49","(81) 93023-3879","","28/06/25","RECIFE"
"1016","Larissa Ribeiro","777.512.110-99","(81) 97912-6857","cliente1016@email.com","14/05/23","Olinda"
"283","Alexandre Paiva","490.915.216-59","(81) 91653-6258","cliente283@email.com","16/11/22","Recife"
"438","Lucas Pereira","569.528.275-53","(81) 92820-8627","cliente438@email.com","2022-06-19","RECIFE"
"229","Diego Nunes","562.175.918-14","(81) 94695-3664","","22/04/23","Recife"
"154","Gustavo Lopes","978.824.247-69","(81) 94692-5927","cliente154@email.com","24 de agosto de 2020","recife"
"388","Gustavo Lopes","313.691.801-52","(81) 99779-1306","","2023-12-19","Caruaru"
"945","Fábio Vieira","951.142.292-21","(81) 91903-9643","cliente945@email.com","2023-06-11","RECIFE"
"1164","Eduardo Ramos","541.382.391-16","(81) 91704-2548","cliente1164@email.com","26/08/22","Recife"
"490","Alexandre Paiva","223.634.780-84","(81) 92833-9196","cliente490@email.com","21/11/2025","Olinda"
"958","Vera Pires","565.649.468-38","(81) 98850-3509","cliente958@email.com","2021-08-14","Petrolina"
"1494","Cristina Azevedo","500.244.134-77","não informado","cliente1494@email.com","20/11/2023","Petrolina"
"374","Carlos Souza","398.550.507-48","","cliente374@email.com","17 de março de 2023","Caruaru"
"911","Felipe Barbosa","369.164.900-56","(81) 96609-9504","cliente911@email.com","2024-10-13","Recife"
"650","Jorge Brito","607.488.274-57","(81) 91834-7925","cliente650@email.com","2021-04-08","recife"
"274","Henrique Nascimento","828.854.666-90","(81) 99975-6143","cliente274@email.com","09/06/22","RECIFE"
"55","DANIEL BATISTA","581.631.767-66","(81) 91659-3870","cliente55@email.com","13 de fevereiro de 2023","RECIFE"
"387","Vanessa Correia","239.593.259-90","","cliente387@email.com","01/03/25","Petrolina"
"570","Marcos Carvalho","577.738.318-40","(81) 94654-4772","cliente570@email.com","23/05/25","RECIFE"
"938","Denise Nogueira","447.562.869-22","(81) 96754-2336","cliente938@email.com","15/11/2025","recife"
"1043","Vera Pires","883.378.310-96","","cliente1043@email.com","06/07/25","Caruaru"
"1251","Vanessa Correia","227.728.238-86","","","9 de janeiro de 2022","Caruaru"
"82","Tatiana Cruz","562.333.523-53","(81) 94522-8046","cliente82@email.com","31/01/2025","Caruaru"
"612","Leonardo Campos","219.889.194-92","(81) 93644-1202","cliente612@email.com","23/04/2024","recife"
"456","Alexandre Paiva","782.469.507-28","(81) 99381-1918","cliente456@email.com","17/10/24","Recife"
"1070","Isabela Cardoso","241.166.573-87","(81) 92174-5660","cliente1070@email.com","30/11/2022","Petrolina"
"1153","Luciana Melo","452.516.745-19","(81) 97265-7198","","6 de junho de 2022","Petrolina"
"488","Maria Oliveira","263.379.239-13","(81) 91606-4309","cliente488@email.com","24/11/22","RECIFE"
"715","Amanda Castro","775.152.381-20","(81) 97194-5267","cliente715@email.com","11/08/2021","Recife"
"861","Mariana Fonseca","340.484.650-26","(81) 95651-9040","cliente861@email.com","30/03/2024","Recife"
"378","Beatriz Rocha","741.285.220-26","(81) 98311-5731","","10/04/22","Recife"
"1032","Vanessa Correia","495.875.992-98","(81) 99379-8991","cliente1032@email.com","2026-04-13","Petrolina"
"448","Marcos Carvalho","526.798.654-26","(81) 91371-5803","cliente448@email.com","25 de abril de 2025","RECIFE"
"1310","HENRIQUE NASCIMENTO","373.811.796-26","(81) 98847-9207","cliente1310@email.com","11/06/22","Caruaru"
"400","Marcos Carvalho","657.810.341-32","(81) 98132-6606","cliente400@email.com","15 de novembro de 2020","Recife"
"519","Mariana Fonseca","228.238.114-34","(81) 95958-2435","cliente519@email.com","2021-04-03","Recife"
"111","Carlos Souza","392.465.982-16","(81) 91599-4131","cliente111@email.com","21/09/23","Petrolina"
"1446","Simone Cunha","229.630.859-24","(81) 96710-9518","cliente1446@email.com","29/07/2020","Petrolina"
"1027","Tatiana Cruz","920.318.293-94","(81) 94992-8870","cliente1027@email.com","2025-04-28","Recife"
"87","Gustavo Lopes","259.261.872-89","(81) 92391-1861","cliente87@email.com","22/07/20","Petrolina"
"399","Daniel Batista","645.572.510-85","(81) 92162-5949","cliente399@email.com","2024-08-20","recife"
"300","Felipe Barbosa","718.106.613-27","(81) 98976-8898","cliente300@email.com","06/12/2024","recife"
"338","Gabriela Teixeira","894.501.173-79","(81) 91918-5366","cliente338@email.com","09/04/25","Petrolina"
"27","Diego Nunes","282.694.371-14","(81) 92889-5279","cliente27@email.com","20/03/21","RECIFE"
"1302","Denise Nogueira","100.184.782-27","(81) 92362-3902","cliente1302@email.com","16/01/22","recife"
"516","Aline Monteiro","216.858.777-69","(81) 99248-1266","cliente516@email.com","5 de janeiro de 2022","Recife"
"137","Sonia Tavares","865.590.319-35","(81) 98247-5201","cliente137@email.com","15/01/26","Olinda"
"528","Felipe Barbosa","718.785.206-16","(81) 93476-9444","cliente528@email.com","28/11/2024","Recife"
"1116","Renata Freitas","515.402.484-78","(81) 91328-4215","cliente1116@email.com","19/03/2025","RECIFE"
"961","Bruno Araújo","983.882.911-62","(81) 98591-9981","cliente961@email.com","2024-03-15","Petrolina"
"89","thiago gomes","396.435.222-10","(81) 93248-5186","cliente89@email.com","2025-07-30","Olinda"
"653","Bruno Araújo","331.581.504-57","(81) 93549-5098","cliente653@email.com","2023-05-10","recife"
"1421","Leonardo Campos","382.177.621-34","(81) 95656-7645","cliente1421@email.com","26/08/2025","Petrolina"
"70","Roberto Dias","742.761.140-49","(81) 93240-2591","","10/12/24","RECIFE"
"1293","ana lima","104.595.362-99","(81) 96143-1240","cliente1293@email.com","20/12/20","recife"
"407","Mateus Queiroz","463.331.290-64","(81) 98373-7303","cliente407@email.com","2020-01-31","RECIFE"
"555","Amanda Castro","723.587.104-11","(81) 93190-1033","cliente555@email.com","11 de dezembro de 2021","Petrolina"
"1114","Leandro Pinto","186.882.261-37","(81) 97887-2778","cliente1114@email.com","26/10/2020","Petrolina"
"1222","Alexandre Paiva","574.186.300-75","(81) 96615-1996","cliente1222@email.com","22/06/2020","Olinda"
"1339","Vanessa Correia","878.508.710-28","(81) 96598-4037","cliente1339@email.com","16/08/23","recife"
"764","Felipe Barbosa","188.696.124-90","(81) 99659-4150","cliente764@email.com","2021-01-29","Recife"
"88","Alexandre Paiva","213.390.794-96","(81) 96655-8043","cliente88@email.com","16/06/25","Recife"
"500","Priscila Andrade","491.233.541-36","(81) 95717-9096","cliente500@email.com","01/06/22","RECIFE"
"379","Aline Monteiro","564.519.552-20","(81) 94553-8794","cliente379@email.com","27/01/20","recife"
"425","Roberto Dias","125.837.707-40","(81) 91584-4163","cliente425@email.com","26/06/25","Petrolina"
"99","Alexandre Paiva","470.118.471-49","(81) 97937-9331","cliente99@email.com","08/01/22","Petrolina"
"737","Leonardo Campos","354.213.324-24","não informado","cliente737@email.com","05/08/20","Olinda"
"1004","João Silva","533.859.997-57","(81) 94527-4125","cliente1004@email.com","07/11/2020","Caruaru"
"377","Juliana Ferreira","487.663.489-15","(81) 99383-3619","cliente377@email.com","2021-11-30","Olinda"
"621","Vera Pires","538.587.774-99","(81) 92333-6707","cliente621@email.com","15/02/21","recife"
"1375","Rodrigo Cavalcanti","350.110.143-48","(81) 93058-1610","cliente1375@email.com","13/02/23","Petrolina"
"1449","Rafael Alves","216.893.183-83","(81) 98117-9787","cliente1449@email.com","3 de outubro de 2022","recife"
"534","João Silva","739.907.733-93","(81) 94360-9919","cliente534@email.com","16 de dezembro de 2024","Olinda"
"888","Rafael Alves","899.775.499-98","(81) 98698-1753","cliente888@email.com","17 de junho de 2025","Recife"
"561","Gustavo Lopes","384.530.645-67","(81) 94678-1769","","2023-07-19","Caruaru"
"977","Camila Martins","292.291.968-51","(81) 93031-2241","cliente977@email.com","21/07/22","recife"
"1359","Gabriela Teixeira","538.837.374-19","(81) 97034-2416","cliente1359@email.com","13/11/20","Caruaru"
"729","Rafael Alves","105.804.988-16","(81) 97043-9807","cliente729@email.com","29/11/2022","Recife"
"565","Ana Lima","511.198.732-62","(81) 95831-7249","cliente565@email.com","12/08/2022","Petrolina"
"835","Juliana Ferreira","907.110.322-91","(81) 91329-3774","cliente835@email.com","2024-03-14","Caruaru"
"492","Felipe Barbosa","586.799.352-45","(81) 99941-7943","cliente492@email.com","16/08/21","Caruaru"
"1157","Ana Lima","155.564.517-32","(81) 92198-6265","cliente1157@email.com","7 de novembro de 2025","RECIFE"
"1290","Marcos Carvalho","838.906.386-10","(81) 93669-6375","","2020-08-27","Olinda"
"647","Gustavo Lopes","345.195.269-83","","","23/08/20","recife"
"684","LEONARDO CAMPOS","682.951.933-63","(81) 92262-1204","cliente684@email.com","5 de setembro de 2021","RECIFE"
"996","Henrique Nascimento","758.963.814-38","(81) 91396-1859","","2025-05-14","Olinda"
"949","Isabela Cardoso","796.684.827-90","(81) 95230-7927","cliente949@email.com","22/06/23","Petrolina"
"85","Rafael Alves","723.773.949-98","(81) 98030-1430","","31/12/22","RECIFE"
"30","Vera Pires","393.315.540-84","não informado","cliente30@email.com","12 de agosto de 2023","RECIFE"
"483","Mariana Fonseca","319.394.371-16","(81) 92234-9779","cliente483@email.com","2 de maio de 2023","Olinda"
"1498","Maria Oliveira","188.130.191-32","(81) 93348-8508","cliente1498@email.com","2022-04-01","recife"
"939","ana lima","434.493.413-13","não informado","cliente939@email.com","26/04/2026","Olinda"
"1324","Larissa Ribeiro","817.110.789-26","(81) 96896-4215","cliente1324@email.com","2020-02-23","Recife"
"1154","Rafael Alves","357.963.296-44","(81) 96518-2969","cliente1154@email.com","2024-06-20","recife"
"182","Eduardo Ramos","725.501.701-24","(81) 96134-7367","cliente182@email.com","26 de novembro de 2023","recife"
"754","roberto dias","100.256.718-25","(81) 92879-2100","","2025-10-30","Recife"
"175","Rodrigo Cavalcanti","347.358.774-29","(81) 93280-5961","cliente175@email.com","29/09/2024","Petrolina"
"988","Jorge Brito","560.498.896-34","(81) 95358-2096","cliente988@email.com","05/02/23","Recife"
"661","denise nogueira","153.776.862-51","","cliente661@email.com","18/05/22","recife"
"821","Paulo Rezende","283.253.581-18","(81) 96205-7820","cliente821@email.com","2020-01-23","Olinda"
"392","Paulo Rezende","418.145.803-86","(81) 92897-1067","cliente392@email.com","22/12/2020","Recife"
"582","Fernanda Costa","483.242.691-26","(81) 98372-1493","cliente582@email.com","05/06/2023","Petrolina"
"1328","Patricia Moura","222.904.129-43","(81) 99698-4574","cliente1328@email.com","12/10/22","Recife"
"43","VITOR MACEDO","750.948.570-29","(81) 98102-6934","cliente43@email.com","18/11/24","recife"
"505","FELIPE BARBOSA","540.389.997-43","(81) 95603-6907","cliente505@email.com","16 de dezembro de 2022","Olinda"
"495","Roberto Dias","582.854.522-52","(81) 92312-9055","cliente495@email.com","26/09/2024","Olinda"
"310","Gabriela Teixeira","975.984.775-25","(81) 97522-3262","cliente310@email.com","2022-07-30","Recife"
"1165","Isabela Cardoso","291.176.114-30","(81) 99411-3790","cliente1165@email.com","2021-01-12","Recife"
"770","Leonardo Campos","136.608.619-38","(81) 91683-2704","cliente770@email.com","05/12/23","Olinda"
"1201","Cristina Azevedo","373.527.225-72","(81) 96246-6047","cliente1201@email.com","11 de março de 2025","Olinda"
"955","Pedro Santos","551.171.963-41","não informado","cliente955@email.com","2025-12-04","Olinda"
"1002","Vitor Macedo","949.285.981-52","","cliente1002@email.com","25 de abril de 2022","RECIFE"
"242","sonia tavares","133.567.151-56","(81) 91944-5087","cliente242@email.com","26 de março de 2022","recife"
"1039","Rafael Alves","776.680.161-11","(81) 94356-1654","cliente1039@email.com","01/04/21","Caruaru"
"605","Roberto Dias","749.244.309-26","(81) 94153-1853","cliente605@email.com","2021-01-10","Olinda"
"1051","Lucas Pereira","827.212.830-41","(81) 98453-3869","cliente1051@email.com","25/10/2021","Recife"
"135","Aline Monteiro","296.352.385-81","(81) 95331-8932","cliente135@email.com","07/05/23","Caruaru"
"604","Rodrigo Cavalcanti","920.803.812-38","(81) 91885-5068","cliente604@email.com","2024-04-11","Petrolina"
"680","Natalia Mendes","592.810.523-87","(81) 99097-7944","cliente680@email.com","2023-09-27","Petrolina"
"640","Leonardo Campos","490.765.267-61","(81) 95177-5270","","11/02/25","RECIFE"
"478","Simone Cunha","599.882.212-82","(81) 96119-7374","cliente478@email.com","2 de julho de 2025","Petrolina"
"268","Eduardo Ramos","945.193.910-87","(81) 99996-1002","cliente268@email.com","2023-06-01","RECIFE"
"144","Paulo Rezende","263.515.802-74","(81) 98625-6026","cliente144@email.com","27/06/23","Caruaru"
"473","Beatriz Rocha","472.303.446-35","(81) 93764-2060","cliente473@email.com","13 de julho de 2024","RECIFE"
